fWAR,bWAR,Off,Def,BsR,Barrel%,HardHit%,EV,maxEV,wRC+,wOBA,xwOBA,wOBA-xwOBA,xBA,xSLG,OPS,SLG,OBP,AVG,ISO,BABIP,G,PA,AB,R,RBI,HR,XBH,TB,H,1B,2B,3B,SB,BB,IBB,SO,K%,BB%,Chase%,Whiff%,WPA,Clutch,FRV,OAA,DRS,FRM,TZ,Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,BatSpd,Squared-Up%
,5.48,17.62642938805351,10.0,-1.3304003030061722,,,,,131.8732920027475,0.3876588054102996,,,,,0.801961893,0.404301075,0.397660818,0.33548387,0.068817205,0.346756152,137,525,465,66,68,1,28,188,156,128,25,2,17,33,,17,0.032380952,0.062857142,,,,,,,,,10.0,,,,,,,
,4.46,16.80703068376295,5.660493850708008,0.2071452066302299,,,,,122.91463140836652,0.3800387734899649,,,,,0.798848848,0.44074074,0.358108108,0.296296296,0.144444444,0.329764453,151,614,540,70,76,6,56,238,160,104,40,10,22,45,,67,0.109120521,0.073289902,,,,,,,,,1.0,,,,,,,
,5.2,30.518311128149826,-10.314814567565918,-2.2647866886109114,,,,,143.12687458671434,0.4046770195376674,,,,,0.859977294,0.489326765,0.370650529,0.316912972,0.172413793,0.321678321,153,671,609,78,83,9,64,298,193,129,32,23,13,52,,28,0.041728763,0.077496274,,,,,,,,,-3.0,,,,,,,
,3.75,22.26274290534848,-2.290123462677002,-0.3485775981098413,,,,,133.50472458110346,0.3977615865501198,,,,,0.828633751,0.423228346,0.405405405,0.3503937,0.072834646,0.377682403,139,572,508,76,52,2,26,215,178,152,17,7,25,44,,40,0.069930069,0.076923076,,,,,,,,,2.0,,,,,,,
,3.71,27.827196473221623,-9.59876537322998,0.7114951964467764,,,,,138.30414260080906,0.4018508730894876,,,,,0.850075953,0.479768786,0.370307167,0.289017341,0.190751445,0.306997742,149,600,519,94,92,14,50,249,150,100,15,21,26,62,,62,0.103333333,0.103333333,,,,,,,,,-5.0,,,,,,,
,4.82,6.436105268294073,16.271604537963867,-0.9778366163372992,,,,,112.23251936370497,0.3465657450508554,,,,,0.71394759,0.364835164,0.349112426,0.274725274,0.09010989,0.29047619,134,535,455,62,85,3,29,166,125,96,20,6,15,44,,32,0.059813084,0.08224299,,,,,,,,,8.0,,,,,,,
,4.52,23.02490439122847,-5.80246901512146,9.490158902481198,,,,,118.07461896506771,0.3603881856426597,,,,,0.745425841,0.378238341,0.3671875,0.300518134,0.077720207,0.310344827,154,661,579,92,54,3,30,219,174,144,18,9,75,58,,25,0.037821482,0.087745839,,,,,,,,,-2.0,,,,,,,
,3.96,15.149928592130095,0.6604938507080078,3.5502315927296877,,,,,115.21914595751868,0.3705933791975821,,,,,0.777309575,0.424083769,0.353225806,0.30017452,0.123909249,0.310150375,150,646,573,98,55,7,46,243,172,126,28,11,41,42,,34,0.052631578,0.065015479,,,,,,,,,-4.0,,,,,,,
,3.93,20.013915208460695,-2.0,-0.3691366426646709,,,,,131.99275237356972,0.3912885874398192,,,,,0.812438398,0.421052631,0.391385767,0.287280701,0.13377193,0.307881773,131,540,456,99,32,6,39,192,131,92,23,10,21,77,,44,0.081481481,0.142592592,,,,,,,,,1.0,,,,,,,
,3.77,24.200994106861696,-8.382716059684753,-2.064786685630679,,,,,138.51577421378843,0.3964892158781266,,,,,0.825755922,0.426829268,0.398926654,0.31707317,0.109756098,0.333333333,137,578,492,86,65,2,42,210,156,114,32,8,14,64,,28,0.048442906,0.110726643,,,,,,,,,-9.0,,,,,,,
,2.93,15.97648423778616,-0.0679013729095459,1.6158451922237873,,,,,120.84188879678936,0.3698784904197533,,,,,0.766975774,0.397637795,0.369337979,0.287401574,0.110236221,0.314732142,138,584,508,74,52,5,34,202,146,112,17,12,32,61,,55,0.094178082,0.104452054,,,,,,,,,-3.0,,,,,,,
,3.89,10.076595288794174,11.512345790863035,-0.9027456417679788,,,,,122.2626133840923,0.3764872947342638,,,,,0.797383498,0.445026178,0.35235732,0.316753926,0.128272252,0.338028169,110,418,382,47,57,1,34,170,121,87,20,13,10,20,,26,0.062200956,0.047846889,,,,,,,,,5.0,,,,,,,
,3.76,14.747764831665789,0.7096576690673828,1.2071452215313911,,,,,119.68548586305744,0.3719588420915265,,,,,0.77942418,0.426587301,0.352836879,0.27579365,0.150793651,0.287912087,140,583,504,75,68,8,43,215,139,96,18,17,27,53,,41,0.0703259,0.09090909,,,,,,,,,5.0,,,,,,,
,4.2,13.769316370228,2.524691581726074,-0.4379093870520592,,,,,120.7975647921272,0.3647636839003635,,,,,0.761509492,0.398181818,0.363327674,0.318181818,0.08,0.337209302,148,603,550,61,72,1,34,219,175,141,25,8,22,36,,33,0.054726368,0.059701492,,,,,,,,,7.0,,,,,,,
,3.18,14.710439673157566,0.0,3.219004331156611,,,,,117.45485453997296,0.3642101951571174,,,,,0.752435668,0.387966804,0.364468864,0.280082987,0.107883817,0.290178571,132,558,482,67,73,5,36,187,135,99,25,6,38,59,,29,0.051971326,0.105734767,,,,,,,,,0.0,,,,,,,
,3.67,22.49923215904158,-8.0,0.890936154872179,,,,,134.04194768128878,0.4020938571232661,,,,,0.848162475,0.478723404,0.369439071,0.306382978,0.172340426,0.314420803,138,538,470,92,70,11,53,225,144,91,36,6,23,38,,36,0.066914498,0.07063197,,,,,,,,,-2.0,,,,,,,
,3.83,-4.4345720757119045,20.320987701416016,0.2640588711947202,,,,,92.76168916115448,0.3150420208200276,,,,,0.658631068,0.356472795,0.302158273,0.272045028,0.084427767,0.300639658,151,573,533,51,52,4,29,190,145,116,17,8,20,15,,60,0.104712041,0.02617801,,,,,,,,,11.0,,,,,,,
,3.06,12.110567426480117,-2.335085391998291,7.039563432335854,,,,,106.21103552516902,0.3424263445325305,,,,,0.710200779,0.370967741,0.339233038,0.277419354,0.093548387,0.304744525,154,692,620,99,49,5,38,230,172,134,23,10,61,55,,67,0.096820809,0.079479768,,,,,,,,,5.0,,,,,,,
,1.83,9.776536204578766,0.592592716217041,2.839563369750977,,,,,108.69760044596818,0.3495546888554471,,,,,0.722571771,0.370247933,0.352323838,0.285950413,0.08429752,0.323251417,150,676,605,81,54,2,43,224,173,130,37,4,40,58,,74,0.109467455,0.085798816,,,,,,,,,8.0,,,,,,,
,3.27,18.598340824079457,-1.2777776718139648,-0.8371320124715567,,,,,136.68807497990957,0.4048739509884588,,,,,0.862143964,0.502415458,0.359728506,0.31642512,0.185990338,0.336088154,118,449,414,64,58,9,46,208,131,85,24,13,11,28,,42,0.093541202,0.062360801,,,,,,,,,3.0,,,,,,,
,3.26,0.2879002789997722,10.0,3.580267982557416,,,,,95.7266220314026,0.3345388897961998,,,,,0.700592548,0.385135135,0.315457413,0.266891891,0.118243244,0.268206039,147,653,592,72,80,7,43,228,158,115,23,13,39,39,,22,0.033690658,0.059724349,,,,,,,,,10.0,,,,,,,
,3.69,13.576288800455234,1.0,-0.6679457798600197,,,,,124.38990301662108,0.3798318139728538,,,,,0.749186358,0.316753926,0.432432432,0.285340314,0.031413612,0.327327327,121,495,382,74,27,0,12,121,109,97,12,0,23,92,,49,0.098989898,0.185858585,,,,,,,,,1.0,,,,,,,
,3.55,6.795114477290204,7.246913582086563,-0.9841548465192318,,,,,112.15376615467764,0.3508739746368683,,,,,0.714483714,0.345114345,0.369369369,0.272349272,0.072765073,0.313397129,138,565,481,58,57,0,27,166,131,104,19,8,19,68,,63,0.111504424,0.120353982,,,,,,,,,7.0,,,,,,,
,2.71,12.826609520748352,0.6234567165374756,1.0190042983740568,,,,,119.02620778698068,0.3668398981629303,,,,,0.756239709,0.382932166,0.373307543,0.291028446,0.09190372,0.31707317,141,526,457,65,49,3,30,175,133,103,21,6,27,53,,44,0.08365019,0.100760456,,,,,,,,,4.0,,,,,,,
,3.81,14.31330244985258,-4.277777761220932,2.830863405019045,,,,,115.56946453464704,0.3541848554053766,,,,,0.743259254,0.402027027,0.341232227,0.295608108,0.106418919,0.324577861,155,651,592,60,87,2,46,238,175,129,31,13,37,40,,57,0.087557603,0.061443932,,,,,,,,,-4.0,,,,,,,
,3.88,12.578658042544069,3.580246925354004,-2.309063892811537,,,,,129.4822506953478,0.3843383744077862,,,,,0.796845362,0.41005291,0.386792452,0.312169312,0.097883598,0.325779036,120,428,378,37,47,3,26,155,118,92,18,5,7,37,,22,0.051401869,0.086448598,,,,,,,,,0.0,,,,,,,
,3.1,4.6457253357054675,9.0,-1.8853457272052765,,,,,110.58422041711782,0.3554608186404547,,,,,0.732918751,0.372197309,0.360721442,0.284753363,0.087443946,0.289044289,136,523,446,81,49,3,28,166,127,99,20,5,11,50,,14,0.026768642,0.095602294,,,,,,,,,9.0,,,,,,,
,3.19,16.775418911218072,-7.037036895751953,0.1201951522380113,,,,,122.14128942000752,0.3645816021434356,,,,,0.75876441,0.399317406,0.359447004,0.288395904,0.110921502,0.310734463,148,664,586,100,40,4,45,234,169,124,29,12,26,60,,51,0.076807228,0.090361445,,,,,,,,,0.0,,,,,,,
,2.76,8.255105024249332,3.3333334922790527,-0.0434502307325601,,,,,112.27507129378633,0.3622331761380531,,,,,0.764426114,0.429906542,0.334519572,0.300934579,0.128971963,0.318840579,138,573,535,64,58,7,45,230,161,116,28,10,19,25,,45,0.078534031,0.043630017,,,,,,,,,10.0,,,,,,,
,3.45,-0.4151089212233758,7.44444465637207,3.317036084830761,,,,,95.25299646402084,0.3277485444157134,,,,,0.665220374,0.32160804,0.343612334,0.251256281,0.070351759,0.264184397,153,694,597,98,40,1,30,192,150,120,19,10,44,80,,32,0.04610951,0.115273775,,,,,,,,,-2.0,,,,,,,
,2.93,2.406163764633675,9.012345790863035,-1.7122229989618063,,,,,106.4521732370873,0.3559216085064913,,,,,0.732686886,0.374449339,0.358237547,0.262114537,0.112334802,0.30183727,124,541,454,83,29,4,34,170,119,85,21,9,12,65,,69,0.127541589,0.120147874,,,,,,,,,12.0,,,,,,,
,2.8,7.38810380795038,4.481481552124023,0.7059543468058109,,,,,112.47488318678118,0.3529090663871249,,,,,0.734086992,0.384987893,0.349099099,0.30024213,0.084745763,0.327027027,114,454,413,51,56,3,25,159,124,99,18,4,21,26,,40,0.088105726,0.057268722,,,,,,,,,-2.0,,,,,,,
,2.96,11.326797314503906,-2.160493850708008,4.049040732905269,,,,,110.85166393087952,0.3443468501758908,,,,,0.721578176,0.394052044,0.327526132,0.282527881,0.111524163,0.296370967,137,592,538,101,71,5,41,212,152,111,27,9,40,34,,37,0.0625,0.057432432,,,,,,,,,4.0,,,,,,,
,2.92,13.410155028291094,-3.9382715225219727,-0.1003638952970504,,,,,123.27464590501091,0.3781809590756893,,,,,0.775706388,0.388206388,0.3875,0.277641277,0.110565111,0.288409703,131,492,407,63,51,6,26,158,113,87,13,7,21,67,,30,0.060975609,0.136178861,,,,,,,,,1.0,,,,,,,
,3.57,-21.211251032081023,31.25925922393799,-1.1209229547530413,,,,,68.61232858010509,0.280907292835048,,,,,0.570543637,0.284569138,0.285974499,0.214428857,0.070140281,0.234513274,150,565,499,52,52,1,26,142,107,81,18,7,12,43,,46,0.081415929,0.076106194,,,,,,,,,22.0,,,,,,,
,3.26,13.795637199272717,-7.061728477478027,1.7652497608214617,,,,,117.552733370796,0.3573717676277543,,,,,0.745782098,0.399628252,0.346153846,0.2732342,0.126394052,0.31838565,148,605,538,72,53,5,42,215,147,105,21,16,31,57,,87,0.143801652,0.094214876,,,,,,,,,0.0,,,,,,,
,3.32,3.630896325356748,4.382716178894043,3.1802679765969515,,,,,100.71158571006298,0.3303097484296538,,,,,0.677106678,0.339468302,0.337638376,0.26584867,0.073619632,0.293577981,142,559,489,56,42,2,26,166,130,104,18,6,37,45,,51,0.091234347,0.080500894,,,,,,,,,0.0,,,,,,,
,2.88,-5.129345995028877,13.04321002960205,0.1415315773338079,,,,,91.44167881632076,0.3246920518724343,,,,,0.65967501,0.317777777,0.341897233,0.26,0.057777777,0.285365853,132,522,450,61,33,0,22,143,117,95,18,4,21,53,,40,0.076628352,0.101532567,,,,,,,,,9.0,,,,,,,
,2.37,10.452830411407,-6.814815044403076,2.358931539580226,,,,,111.15472359267189,0.3578979347489382,,,,,0.726938278,0.350293542,0.376644736,0.258317025,0.091976517,0.29638009,141,615,511,86,37,1,34,179,132,98,22,11,38,94,,68,0.110569105,0.152845528,,,,,,,,,0.0,,,,,,,
,2.57,5.027573507243838,2.3703703731298447,1.3865861799567938,,,,,106.70944890173068,0.3503730410621279,,,,,0.725146198,0.375939849,0.349206349,0.280701754,0.095238095,0.303621169,121,460,399,51,48,3,27,150,112,85,19,5,24,38,,37,0.080434782,0.082608695,,,,,,,,,2.0,,,,,,,
,2.7,13.63732503769936,-9.179012298583984,1.003986103460193,,,,,119.598660862996,0.3604958554823622,,,,,0.746843488,0.383534136,0.363309352,0.289156626,0.09437751,0.312087912,143,569,498,75,50,2,31,191,144,113,17,12,28,53,,41,0.072056239,0.093145869,,,,,,,,,-5.0,,,,,,,
,2.91,-4.62420050113928,8.518518447875977,1.768408875912428,,,,,90.61089465117612,0.3213543105039665,,,,,0.662493627,0.340551181,0.321942446,0.257874015,0.082677166,0.281938325,141,601,508,78,39,3,29,173,131,102,19,7,29,46,,51,0.084858569,0.076539101,,,,,,,,,0.0,,,,,,,
,2.0,6.959475924206872,4.592592477798462,2.1810453422367573,,,,,112.5001845863448,0.355918418311473,,,,,0.738711775,0.389655172,0.349056603,0.286206896,0.103448276,0.29090909,96,324,290,46,31,3,21,113,83,62,15,3,23,22,,12,0.037037037,0.067901234,,,,,,,,,2.0,,,,,,,
,2.54,15.562425976837432,-12.666666507720947,-1.3904730826616287,,,,,125.06629586894582,0.3671883245309194,,,,,0.747455674,0.356299212,0.391156462,0.29527559,0.061023622,0.321814254,137,597,508,105,30,1,22,181,150,128,14,7,21,70,,44,0.073701842,0.117252931,,,,,,,,,-6.0,,,,,,,
,2.78,10.301283539150267,3.222222089767456,-1.2426728680729866,,,,,140.43660203108118,0.3918868503570556,,,,,0.807458937,0.415458937,0.392,0.265700483,0.149758454,0.325,79,252,207,32,30,3,22,86,55,33,16,3,4,34,,44,0.174603174,0.134920634,,,,,,,,,1.0,,,,,,,
,1.83,7.413388135700055,-8.444444179534912,0.1027952227741479,,,,,109.63646577465248,0.3481588965480767,,,,,0.73611762,0.418965517,0.317152103,0.272413793,0.146551724,0.289827255,154,643,580,75,90,7,51,243,158,107,24,20,20,37,,52,0.080870917,0.057542768,,,,,,,,,-4.0,,,,,,,
,2.06,6.978902174998529,-4.981481552124023,-1.7122229989618063,,,,,112.53559923606385,0.3491462305520452,,,,,0.733651274,0.397459165,0.336192109,0.297640653,0.099818512,0.330645161,149,612,551,54,90,0,43,219,164,121,31,12,12,30,,55,0.089869281,0.049019607,,,,,,,,,2.0,,,,,,,
,2.05,0.0688704200880323,0.4444446563720703,7.454581633210182,,,,,90.34151374546082,0.3158238934106137,,,,,0.643172008,0.320882852,0.322289156,0.235993208,0.084889644,0.278586278,153,675,589,88,42,5,30,189,139,109,15,10,62,72,,103,0.152592592,0.106666666,,,,,,,,,8.0,,,,,,,
,2.21,12.002614864812836,-1.9753086566925049,0.2466589417308569,,,,,131.0693379303328,0.3768346053417598,,,,,0.79225878,0.424657534,0.367601246,0.30479452,0.119863014,0.330855018,94,334,292,30,46,0,23,124,89,66,11,12,14,29,,23,0.068862275,0.086826347,,,,,,,,,0.0,,,,,,,
,2.18,11.075403497969308,-8.123456954956055,-0.5122229810804129,,,,,119.14490772707371,0.379825991416267,,,,,0.788378575,0.409836065,0.37854251,0.281030444,0.128805621,0.306666666,126,513,427,79,57,5,34,175,120,86,18,11,18,66,,47,0.091617933,0.12865497,,,,,,,,,-2.0,,,,,,,
,2.4,4.278961349304079,-0.9876542091369628,-0.5391002558171749,,,,,107.94948662901469,0.3417768119164026,,,,,0.706816862,0.359408033,0.347408829,0.281183932,0.078224101,0.302961275,131,535,473,64,63,0,27,170,133,106,17,10,18,47,,34,0.063551401,0.087850467,,,,,,,,,-5.0,,,,,,,
,1.9,-5.6293448700935675,9.395061492919922,-1.8734866473823784,,,,,93.56897576492472,0.3269853373368581,,,,,0.649691357,0.291358024,0.358333333,0.239506172,0.051851852,0.255319148,136,495,405,35,37,1,13,118,97,84,6,6,12,74,,28,0.056565656,0.149494949,,,,,,,,,1.0,,,,,,,
,1.41,8.427789845242506,-8.419753074645996,0.4640588741749525,,,,,112.09646676489564,0.3579916046198987,,,,,0.748888897,0.412474849,0.336414048,0.277665995,0.134808854,0.307142857,132,558,497,85,68,9,43,205,138,95,28,6,21,39,,68,0.121863799,0.069892473,,,,,,,,,-2.0,,,,,,,
,1.57,6.764070304214329,-4.987654209136963,-0.0972047802060842,,,,,111.5844993499106,0.3610774849400376,,,,,0.748249618,0.392694063,0.355555555,0.271689497,0.121004566,0.300268096,124,502,438,60,43,7,31,172,119,88,16,8,19,56,,58,0.115537848,0.111553784,,,,,,,,,-2.0,,,,,,,
,2.32,-5.406021034145912,8.487654209136963,-1.1359411496669054,,,,,92.1636930333028,0.3238495002899851,,,,,0.649760676,0.301546391,0.348214285,0.24742268,0.054123711,0.271954674,120,481,388,60,44,0,17,117,96,79,13,4,13,55,,35,0.072765072,0.114345114,,,,,,,,,5.0,,,,,,,
,1.63,-0.0158924330596388,-2.370370388031006,0.365249739959836,,,,,99.4564783183988,0.3257998691775365,,,,,0.672733043,0.345521023,0.32721202,0.263254113,0.08226691,0.282051282,150,619,547,62,42,1,31,189,144,113,18,12,24,45,,39,0.063004846,0.072697899,,,,,,,,,-7.0,,,,,,,
,1.37,1.927351995073857,-2.3827160596847534,0.7834270559251308,,,,,101.80215195692934,0.3382605595815749,,,,,0.701721458,0.370292887,0.331428571,0.265690376,0.104602511,0.287058823,136,538,478,62,51,5,32,177,127,95,19,8,23,46,,48,0.08921933,0.085501858,,,,,,,,,3.0,,,,,,,
,1.76,4.079583737843581,-2.0,-2.064009305089712,,,,,111.68759020748054,0.3454540276365948,,,,,0.721608157,0.396551724,0.325056433,0.263546798,0.133004926,0.29032258,127,464,406,39,48,8,30,161,107,77,14,8,5,35,,57,0.122844827,0.075431034,,,,,,,,,2.0,,,,,,,
,1.39,-2.9622867225765113,-1.5807218551635742,-2.312223007902503,,,,,99.1212516157183,0.330561395583114,,,,,0.693523969,0.386206896,0.307317073,0.265517241,0.120689655,0.283464566,155,627,580,71,73,10,36,224,154,118,12,14,9,32,,62,0.098883572,0.051036682,,,,,,,,,6.0,,,,,,,
,1.93,-15.375185600870942,8.827160835266113,-0.0798048507422208,,,,,80.32788597916694,0.3148646347247923,,,,,0.638449241,0.308231173,0.330218068,0.246935201,0.061295972,0.274161735,143,659,571,68,48,2,23,176,141,118,13,8,25,68,,62,0.094081942,0.103186646,,,,,,,,,0.0,,,,,,,
,0.89,-4.943573446632885,1.7651004791259766,2.887777069583535,,,,,88.51621694955121,0.3157805868557521,,,,,0.650412087,0.33076923,0.319642857,0.267307692,0.063461538,0.279591836,147,578,520,70,59,2,26,172,139,113,21,3,35,34,,28,0.048442906,0.058823529,,,,,,,,,9.0,,,,,,,
,1.56,-13.285958222064572,7.0,-1.6078730151057243,,,,,85.00301837851053,0.320025856159808,,,,,0.661376888,0.341506129,0.319870759,0.262697022,0.078809107,0.272559852,148,660,571,70,53,2,34,195,150,116,25,7,14,45,,26,0.039393939,0.068181818,,,,,,,,,7.0,,,,,,,
,1.88,5.9656376645288045,-7.308641910552979,-1.861627567559481,,,,,113.2615059242478,0.3549819639014823,,,,,0.716033745,0.338823529,0.377210216,0.254117647,0.084705882,0.284182305,127,521,425,53,43,2,26,144,108,82,18,6,13,80,,50,0.095969289,0.153550863,,,,,,,,,-4.0,,,,,,,
,1.62,1.8834822987947657,-5.3086419105529785,1.153390672057867,,,,,101.10542511999496,0.3382179584419518,,,,,0.700658318,0.365570599,0.335087719,0.266924564,0.098646035,0.294117647,148,583,517,56,68,3,33,189,138,105,18,12,27,48,,55,0.094339622,0.082332761,,,,,,,,,2.0,,,,,,,
,0.34,1.1410517477612272,-8.722222328186035,3.1027952674776316,,,,,97.30515855599594,0.3304891230836142,,,,,0.691216447,0.376554174,0.314662273,0.261101243,0.115452931,0.288,153,617,563,78,69,3,46,212,147,101,30,13,35,41,,60,0.097244732,0.066450567,,,,,,,,,-4.0,,,,,,,
,1.83,-2.3362090960104966,3.0864195823669434,-2.5027456656098366,,,,,100.377410664202,0.3398618042629684,,,,,0.699558931,0.354545454,0.345013477,0.263636363,0.090909091,0.297577854,114,374,330,29,38,1,20,117,87,67,11,8,2,39,,40,0.106951871,0.104278074,,,,,,,,,0.0,,,,,,,
,1.55,1.877176905432276,0.4691357612609863,0.4197816699743271,,,,,103.62384412545144,0.3327324755337773,,,,,0.681041864,0.339933993,0.341107871,0.254125412,0.085808581,0.292775665,97,355,303,56,27,0,21,103,77,56,16,5,15,38,,40,0.112676056,0.107042253,,,,,,,,,4.0,,,,,,,
,1.73,-3.919688623503289,-3.1666665077209473,6.911495288833976,,,,,84.62278260760696,0.3220522627103976,,,,,0.659085439,0.326335877,0.332749562,0.272900763,0.053435114,0.297468354,140,597,524,74,50,2,23,171,143,120,20,1,57,38,,48,0.08040201,0.063651591,,,,,,,,,1.0,,,,,,,
,1.64,-2.693567174242558,3.740740776062012,1.192904407158494,,,,,90.80255538866992,0.3188927042615282,,,,,0.662992888,0.347058823,0.315934065,0.267647058,0.079411765,0.308219178,96,373,340,36,32,1,18,118,91,73,10,7,19,24,,47,0.126005361,0.064343163,,,,,,,,,-2.0,,,,,,,
,1.43,3.9891860584144423,1.5740740299224854,2.9842044692486525,,,,,103.96032296278092,0.3400359045865848,,,,,0.68120115,0.310160427,0.371040723,0.256684491,0.053475936,0.287425149,51,224,187,33,12,0,7,58,48,41,4,3,25,34,,20,0.089285714,0.151785714,,,,,,,,,0.0,,,,,,,
,1.68,-9.52183645550083,7.858024597167969,-0.0758683551102876,,,,,81.26270130014836,0.2965643115497244,,,,,0.611198221,0.314214463,0.296983758,0.244389027,0.069825436,0.266483516,129,445,401,38,38,1,21,126,98,77,15,5,14,27,,36,0.080898876,0.060674157,,,,,,,,,4.0,,,,,,,
,1.34,6.420998211014014,-1.030864201486111,-0.89326829649508,,,,,134.82787149332606,0.4059617366009985,,,,,0.847462742,0.432258064,0.415204678,0.354838709,0.077419355,0.401459854,73,178,155,25,20,0,8,67,55,47,4,4,4,15,,18,0.101123595,0.084269662,,,,,,,,,-2.0,,,,,,,
,1.31,-1.8988224470587305,0.4012346267700195,-1.1327820345759392,,,,,98.33038178249708,0.3309891591168413,,,,,0.670422169,0.321937321,0.348484848,0.264957264,0.056980057,0.295454545,117,405,351,35,40,2,14,113,93,79,10,2,11,37,,41,0.101234567,0.091358024,,,,,,,,,-3.0,,,,,,,
,1.63,-8.575431792858414,6.240740776062012,1.1478498224169016,,,,,80.88443936237282,0.3006273323644972,,,,,0.615040511,0.305623471,0.30941704,0.246943765,0.058679706,0.265251989,106,449,409,56,41,1,17,125,101,84,11,5,22,36,,31,0.069042316,0.080178173,,,,,,,,,3.0,,,,,,,
,1.15,-0.9155834590692784,-9.783950328826904,-2.574677525088191,,,,,102.22148535799944,0.3488414356341728,,,,,0.736459968,0.431972789,0.304487179,0.261904761,0.170068028,0.262042389,155,633,588,67,86,18,57,254,154,97,32,7,5,34,,51,0.08056872,0.05371248,,,,,,,,,-5.0,,,,,,,
,1.21,-4.233904941320839,7.277777791023254,-1.0426728650927544,,,,,89.64357174170853,0.3100315218227576,,,,,0.61649743,0.286995515,0.329501915,0.215246636,0.071748879,0.238341968,79,272,223,27,20,2,10,64,48,38,6,2,5,36,,28,0.102941176,0.132352941,,,,,,,,,7.0,,,,,,,
,1.94,-0.6284182229447759,3.4691357612609863,-0.7470228429883718,,,,,100.41381059116068,0.3371066039170676,,,,,0.705336668,0.376068376,0.329268292,0.294871794,0.081196582,0.328571428,80,253,234,19,29,0,16,88,69,53,13,3,5,10,,24,0.09486166,0.039525691,,,,,,,,,1.0,,,,,,,
